"4167","17","429","Pematang Sawa","35382"
"4180","17","459","Penawar Aji","34595"
"4181","17","459","Penawar Tama","34595"
"4185","17","213","Penengahan","35592"
"4214","17","212","Pesisir Selatan","34871 - 34875"
"4215","17","212","Pesisir Tengah","34874"
"4216","17","212","Pesisir Utara","34876"
"4377","17","346","Pringsewu","35373"
"4383","17","214","Pubian","34176"
"4391","17","429","Pugung","35675"
"4422","17","429","Pulau Panggung","35679"
"4457","17","335","Punduh Pidada (Pedada)","35453"
"4460","17","214","Punggur","34152"
"4468","17","215","Purbolinggo","34192"
"4505","17","214","Putra Rumbia","34157"
"4520","17","21","Rajabasa","35144 - 35145"
"4521","17","213","Rajabasa","35552"
"4529","17","215","Raman Utara","34371"
"4599","17","459","Rawa Pitu","34595"
"4600","17","459","Rawajitu Selatan","34596"
"4601","17","459","Rawajitu Timur","34596"
"4602","17","459","Rawajitu Utara","34596"
"4612","17","465","Rebang Tangkas","34767"
"4676","17","214","Rumbia","34157"
"4905","17","215","Sekampung","34382"
"4906","17","215","Sekampung Udik","34385"
"4915","17","212","Sekincau","34885"
"4923","17","214","Selagai Lingga","34176"
"4956","17","429","Semaka","35386"
"4995","17","214","Sendang Agung","34174"
"5017","17","214","Seputih Agung","34166"
"5018","17","214","Seputih Banyak","34156"
"5019","17","214","Seputih Mataram","34164"
"5020","17","214","Seputih Raman","34155"
"5021","17","214","Seputih Surabaya","34158"
"5115","17","213","Sidomulyo","35353"
"5174","17","267","Simpang Pematang","34698"
"5325","17","213","Sragi","35597"
"5353","17","21","Sukabumi","35132 - 35134"
"5357","17","215","Sukadana","34194"
"5383","17","21","Sukarame","35131 - 35136"
"5398","17","212","Sukau","34879"
"5408","17","346","Sukoharjo","35674"
"5450","17","212","Sumber Jaya","34871"
"5454","17","429","Sumberejo","35374"
"5519","17","216","Sungkai Barat","34554 - 34558"
"5520","17","216","Sungkai Jaya","34554"
"5521","17","216","Sungkai Selatan","34554"
"5522","17","216","Sungkai Tengah","34555"
"5523","17","216","Sungkai Utara","34555"
"5525","17","212","Suoh","34882"
"5611","17","429","Talang Padang","35377"
"5740","17","213","Tanjung Bintang","35361"
"5746","17","21","Tanjung Karang Barat","35151 - 35156"
"5747","17","21","Tanjung Karang Pusat","35111 - 35119"
"5748","17","21","Tanjung Karang Timur","35121 - 35128"
"5764","17","216","Tanjung Raja","34557"
"5767","17","267","Tanjung Raya","34598"
"5771","17","213","Tanjung Sari","35361"
"5773","17","21","Tanjung Senang","35141 - 35143"
"5864","17","335","Tegineneng","35363"
"5910","17","21","Telukbetung Barat","35231 - 35238"
"5911","17","21","Telukbetung Selatan","35221 - 35245"
"5912","17","21","Telukbetung Utara","35211 - 35239"
"5957","17","214","Terbanggi Besar","34163"
"5966","17","214","Terusan Nunyai","34167"
"6119","17","214","Trimurjo","34171 - 34172"
"6143","17","460","Tulang Bawang Tengah","34693"
"6144","17","460","Tulang Bawang Udik","34691"
"6151","17","460","Tumijajar","34594"
"6203","17","429","Ulubelu","35377 - 35387"
"6336","17","215","Waway Karya","34376"
"6345","17","215","Way Bungur (Purbolinggo Utara)","34373"
"6346","17","215","Way Jepara","34396"
"6347","17","460","Way Kenanga","34388"
"6348","17","335","Way Lima","35367"
"6349","17","214","Way Pangubuan (Pengubuan)","35213"
"6350","17","213","Way Panji","35353"
"6351","17","214","Way Seputih","34179"
"6352","17","267","Way Serdang","34684"
"6353","17","213","Way Sulan","35452"
"6354","17","212","Way Tenong","34884"
"6355","17","465","Way Tuba","34767"
"70","18","93","Airbuaya","97572"
"104","18","245","Amahai","97516"
"118","18","94","Ambalau","97512"
"203","18","175","Aru Selatan Barat","97666"
"204","18","175","Aru Selatan Timur","97666"
"205","18","175","Aru Tengah","97665"
"206","18","175","Aru Tengah Selatan","97665"
"207","18","175","Aru Tengah Timur","97665"
"208","18","175","Aru Utara","97662"
"277","18","14","Baguala","97231 - 97233"
"343","18","245","Banda","97593"
"501","18","93","Batabual","97574"
"923","18","377","Bula","97554 - 97555"
"1285","18","244","Damer","97128 - 97652"
"1738","18","376","Huamual Belakang (Waisala)","97567"
"1989","18","376","Kairatu","97566"
"2280","18","246","Kei Besar","97661"
"2281","18","246","Kei Besar Selatan","97661"
"2282","18","246","Kei Besar Utara Timur","97661"
"2283","18","246","Kei Kecil","97611"
"2284","18","246","Kei Kecil Barat","97615"
"2285","18","246","Kei Kecil Timur","97615"
"2356","18","94","Kepala Madan","97572"
"2486","18","247","Kormomolin","97463"
"2809","18","245","Leihitu","97581"
"2810","18","245","Leihitu Barat","97581"
"2811","18","14","Leitimur Selatan","97129 - 97237"
"2814","18","94","Leksula","97573"
"3230","18","245","Masohi Kota","97511 - 97515"
"3264","18","244","Mdona Hyera/Hiera","97652"
"3414","18","244","Moa Lakor","97454"
"3573","18","93","Namlea","97571"
"3576","18","94","Namrole","97573"
"3676","18","247","Nirunmas","97463"
"3704","18","245","Nusalaut","97511"
"3705","18","14","Nusaniwe (Nusanive)","97114 - 97118"
"4405","18","457","Pulau Dullah Selatan","97611"
"4406","18","457","Pulau Dullah Utara","97611"
"4409","18","377","Pulau Gorong (Gorom)","97595"
"4411","18","245","Pulau Haruku","97591"
"4419","18","244","Pulau Letti (Leti Moa Lakor)","97454"
"4425","18","244","Pulau Pulau Babar","97452"
"4426","18","244","Pulau Pulau Terselatan","97454"
"4434","18","457","Pulau Tayando Tam","97611"
"4437","18","175","Pulau-Pulau Aru","97662"
"4438","18","244","Pulau-Pulau Babar Timur","97652"
"4440","18","457","Pulau-Pulau Kur","97652"
"4719","18","245","Salahutu","97582"
"4806","18","245","Saparua","97592"
"4930","18","247","Selaru","97453"
"5023","18","376","Seram Barat","97562"
"5024","18","377","Seram Timur","97594"
"5025","18","245","Seram Utara","97557"
"5026","18","245","Seram Utara Barat","97557"
"5252","18","14","Sirimau","97121 - 97129"
"5727","18","247","Tanimbar Selatan","97464"
"5728","18","247","Tanimbar Utara","97463"
"5729","18","376","Taniwel","97561"
"5866","18","245","Tehoru","97553"
"5883","18","14","Teluk Ambon","97233 - 97237"
"5893","18","245","Teluk Elpaputih","97516"
"5950","18","245","Teon Nila Serua","97558"
"6166","18","377","Tutuk Tolu","97594"
"6238","18","93","Waeapo","97574"
"6239","18","94","Waesama","97574"
"6287","18","93","Waplau","97571"
"6373","18","377","Werinama","97554"
"6374","18","247","Wermakatian (Wer Maktian)","97464"
"6375","18","247","Wertamrian","97464"
"6378","18","247","Wetar (Pulau Pulau Wetar)","97454"
"257","18","131","Bacan","97791"
"258","18","131","Bacan Barat","97791"
"259","18","131","Bacan Barat Utara","97791"
"260","18","131","Bacan Selatan","97791"
"261","18","131","Bacan Timur","97791"
"262","18","131","Bacan Timur Selatan","97791"
"263","18","131","Bacan Timur Tengah","97791"
"1489","18","134","Galela","97761"
"1490","18","134","Galela Barat","97761"
"1491","18","134","Galela Selatan","97761"
"1492","18","134","Galela Utara","97761"
"1513","18","131","Gane Barat","97782"
"1514","18","131","Gane Barat Selatan","97782"
"1515","18","131","Gane Barat Utara","97782"
"1516","18","131","Gane Timur","97783"
"1517","18","131","Gane Timur Selatan","97783"
"1518","18","131","Gane Timur Tengah","97783"
"1749","18","130","Ibu","97754"
"1750","18","130","Ibu Selatan","97754"
"1751","18","130","Ibu Utara","97754"
"1807","18","130","Jailolo","97752"
"1808","18","130","Jailolo Selatan","97752"
"1809","18","130","Jailolo Timur","97752"
"2090","18","134","Kao","97764"
"2091","18","134","Kao Barat","97764"
"2092","18","134","Kao Teluk","97752 - 97764"
"2093","18","134","Kao Utara","97764"
"2187","18","131","Kasiruta Barat","97791"
"2188","18","131","Kasiruta Timur","97791"
"2228","18","131","Kayoa","97781"
"2229","18","131","Kayoa Barat","97781"
"2230","18","131","Kayoa Selatan","97781"
"2231","18","131","Kayoa Utara","97781"
"2366","18","131","Kepulauan Botanglomang","97791"
"2367","18","131","Kepulauan Joronga","97782"
"2510","18","133","Kota Maba","97862"
"2804","18","181","Lede","97793"
"2931","18","130","Loloda","97755"
"2932","18","134","Loloda Kepulauan","97755"
"2933","18","134","Loloda Utara","97755"
"3008","18","133","Maba","97862"
"3009","18","133","Maba Selatan","97862"
"3010","18","133","Maba Tengah","97862"
"3011","18","133","Maba Utara","97862"
"3050","18","131","Makian (Pulau Makian)","97756"
"3051","18","131","Makian Barat (Pulau Makian)","97756"
"3066","18","134","Malifut","97764"
"3109","18","131","Mandioli Selatan","97791"
"3110","18","131","Mandioli Utara","97791 - 97792"
"3132","18","181","Mangoli Barat","97792 - 97793"
"3133","18","181","Mangoli Selatan","97793"
"3134","18","181","Mangoli Tengah","97793"
"3135","18","181","Mangoli Timur","97793"
"3136","18","181","Mangoli Utara","97793"
"3137","18","181","Mangoli Utara Timur","97793"
"3453","18","349","Morotai Jaya","97772"
"3454","18","349","Morotai Selatan","97771"
"3455","18","349","Morotai Selatan Barat","97771"
"3456","18","349","Morotai Timur","97771 - 97772"
"3457","18","349","Morotai Utara","97772"
"3463","18","446","Moti (Pulau Moti)","97751"
"3710","18","447","Oba","97852"
"3711","18","447","Oba Selatan","97852"
"3712","18","447","Oba Tengah","97852"
"3713","18","447","Oba Utara","97852"
"3715","18","131","Obi","97792"
"3716","18","131","Obi Barat","97792"
"3717","18","131","Obi Selatan","97792"
"3718","18","131","Obi Timur","97792"
"3719","18","131","Obi Utara","97792"
"4091","18","132","Patani","97854"
"4092","18","132","Patani Utara","97854"
"4400","18","446","Pulau Batang Dua","97751"
"4408","18","132","Pulau Gebe","97854"
"4435","18","446","Pulau Ternate","97751"
"4705","18","130","Sahu","97753"
"4706","18","130","Sahu Timur","97753"
"4777","18","181","Sanana","97795"
"4778","18","181","Sanana Utara","97795"
"5427","18","181","Sulabesi Barat","97795"
"5428","18","181","Sulabesi Selatan","97795"
"5429","18","181","Sulabesi Tengah","97795"
"5430","18","181","Sulabesi Timur","97795"
"5618","18","181","Taliabu Barat","97794"
"5619","18","181","Taliabu Barat Laut","97794"
"5620","18","181","Taliabu Selatan","97794"
"5621","18","181","Taliabu Timur","97793"
"5622","18","181","Taliabu Timur Selatan","97793"
"5623","18","181","Taliabu Utara","97794"
"5962","18","446","Ternate Selatan (Kota)","97713 - 97751"
"5963","18","446","Ternate Tengah (Kota)","97711 - 97751"
"5964","18","446","Ternate Utara (Kota)","97723 - 97751"
"5979","18","447","Tidore (Pulau Tidore)","97811 - 97813"
"5980","18","447","Tidore Selatan","97813"
"5981","18","447","Tidore Timur (Pulau Tidore)","97813"
"5982","18","447","Tidore Utara","97813"
"6045","18","134","Tobelo","97762"
"6046","18","134","Tobelo Barat","97762"
"6047","18","134","Tobelo Selatan","97762"
"6048","18","134","Tobelo Tengah","97762"
"6049","18","134","Tobelo Timur","97762"
"6050","18","134","Tobelo Utara","97762"
"6314","18","133","Wasile","97863"
"6315","18","133","Wasile Selatan","97863"
"6316","18","133","Wasile Tengah","97863"
"6317","18","133","Wasile Timur","97863"
"6318","18","133","Wasile Utara","97863"
"6358","18","132","Weda","97853"
"6359","18","132","Weda Selatan","97853"
"6360","18","132","Weda Utara","97853"
"84","20","389","Alapan (Alafan)","23893"
"198","20","1","Arongan Lambalek","23652"
"231","20","8","Atu Lintang","24563"
"242","20","2","Babah Rot","23767"
"253","20","9","Babul Makmur","24673"
"254","20","9","Babul Rahmah","24673"
"256","20","9","Babussalam","24671 - 24651"
"266","20","9","Badar","24652"
"283","20","20","Baiturrahman","23241 - 23245"
"284","20","3","Baitussalam","23373"
"297","20","5","Bakongan","23773"
"298","20","5","Bakongan Timur","23773"
"300","20","11","Baktiya","24392"
"301","20","11","Baktiya Barat","24392"
"336","20","9","Bambel","24651 - 24671"
"344","20","10","Banda Alam","24458"
"345","20","11","Banda Baro","24376"
"346","20","7","Banda Mulia","24472"
"347","20","20","Banda Raya","23238 - 23239"
"348","20","224","Banda Sakti","24315 - 24351"
"350","20","56","Bandar","24582"
"353","20","338","Bandar Baru","24184"
"354","20","338","Bandar Dua","24188"
"364","20","7","Bandar Pusaka","24478"
"537","20","337","Batee","24152"
"605","20","8","Bebesen","24552"
"642","20","7","Bendahara","24472"
"685","20","284","Beutong","23672"
"703","20","8","Bies","24561"
"732","20","8","Bintang","24571"
"740","20","10","Birem Bayeun","24452"
"751","20","120","Blang Jerango","24655"
"752","20","120","Blang Kejeren","24655"
"753","20","224","Blang Mangat","24375"
"754","20","120","Blang Pegayon","24653"
"755","20","2","Blang Pidie","23764"
"756","20","3","Blank Bintang","23362 - 23372"
"895","20","1","Bubon","23652"
"907","20","56","Bukit","24581"
"920","20","9","Bukit Tusam","24671"
"1035","20","8","Celala","24562"
"1261","20","11","Cot Girek","24352"
"1276","20","120","Dabun Gelang (Debun Gelang)","24653"
"1293","20","6","Danau Paris","24784"
"1302","20","10","Darul Aman","24455"
"1303","20","10","Darul Falah","24454"
"1304","20","9","Darul Hasanah","24653"
"1305","20","10","Darul Iksan (Ihsan)","24455"
"1306","20","3","Darul Imarah","23352"
"1307","20","3","Darul Kamal","23352"
"1308","20","284","Darul Makmur","23662"
"1309","20","3","Darussalam","23373"
"1329","20","9","Deleng Pokhisen","24651 - 24652"
"1331","20","337","Delima","24162"
"1356","20","11","Dewantara","24354"
"1506","20","68","Ganda Pura","24356"
"1583","20","337","Geumpang","24167"
"1584","20","11","Geuredong Pase","24373"
"1605","20","337","Glumpang Baro","24183"
"1606","20","337","Glumpang Tiga (Geulumpang Tiga)","24183"
"1636","20","337","Grong Grong","24152"
"1668","20","6","Gunung Meriah (Mariah)","24784"
"1754","20","10","Idi Rayeuk","24454"
"1755","20","10","Idi Timur","24456"
"1756","20","10","Idi Tunong","24454"
"1774","20","10","Indra Makmur","24457"
"1775","20","337","Indrajaya","24171"
"1780","20","3","Indrapuri","23363"
"1782","20","3","Ingin Jaya","23371"
"1806","20","8","Jagong Jeget","24563"
"1828","20","68","Jangka","24261"
"1829","20","338","Jangka Buya","24186"
"1874","20","4","Jaya","23657"
"1875","20","20","Jaya Baru","23230 - 23236"
"1913","20","2","Jeumpa","23764"
"1914","20","68","Jeumpa","24251"
"1915","20","68","Jeunieb","24263"
"1925","20","1","Johan Pahlawan","23618 - 23617"
"1940","20","68","Juli","24251"
"1941","20","10","Julok","24457"
"2112","20","7","Karang Baru","24476"
"2216","20","1","Kaway XVI","23681"
"2238","20","8","Kebayakan","24517 - 24519"
"2290","20","7","Kejuruan Muda","24477"
"2324","20","337","Kembang Tanjong (Tanjung)","24167 - 24182"
"2398","20","9","Ketambe","24652"
"2402","20","8","Ketol","24562"
"2406","20","4","Keude Panga","23653"
"2407","20","337","Keumala","24165"
"2449","20","5","Kluet Selatan","23772"
"2450","20","5","Kluet Tengah","23772"
"2451","20","5","Kluet Timur","23772"
"2452","20","5","Kluet Utara","23771"
"2498","20","6","Kota Baharu","24784"
"2503","20","3","Kota Cot Glie (Kuta Cot Glie)","23363 - 23372"
"2505","20","3","Kota Jantho","23918 - 23919"
"2506","20","68","Kota Juang","24251"
"2509","20","7","Kota Kuala Simpang","24475"
"2511","20","3","Kota Malaka (Kuta Malaka)","23363"
"2516","20","337","Kota Sigli","24115 - 24119"
"2577","20","3","Krueng Barona Jaya","23371"
"2578","20","4","Krueng Sabee","23654"
"2579","20","68","Kuala","24261"
"2581","20","284","Kuala","23661"
"2582","20","6","Kuala Baru","24784"
"2583","20","2","Kuala Batee","23766"
"2593","20","284","Kuala Pesisir","23661"
"2652","20","20","Kuta Alam","23126 - 23127"
"2653","20","3","Kuta Baro","23372"
"2654","20","68","Kuta Blang","24356"
"2656","20","11","Kuta Makmur","24371"
"2657","20","120","Kuta Panjang","24655"
"2658","20","20","Kuta Raja","23128 - 23242"
"2666","20","8","Kute Panang","24568"
"2689","20","5","Labuhan Haji","23761"
"2691","20","5","Labuhan Haji Barat","23757"
"2692","20","5","Labuhan Haji Timur","23758"
"2745","20","11","Langkahan","24394"
"2752","20","219","Langsa Barat","24410 - 24414"
"2753","20","219","Langsa Baro","24415"
"2754","20","219","Langsa Kota","24410 - 24414"
"2755","20","219","Langsa Lama","24411 - 24416"
"2756","20","219","Langsa Timur","24411"
"2761","20","11","Lapang","24391"
"2789","20","9","Lawe Alas","24661"
"2790","20","9","Lawe Bulan","24651"
"2791","20","9","Lawe Sigala-Gala","24673"
"2792","20","9","Lawe Sumur","24671"
"2828","20","2","Lembah Sabil","23762"
"2830","20","3","Lembah Seulawah","23952"
"2860","20","3","Leupung","23353"
"2861","20","9","Leuser","24673"
"2871","20","3","Lhoknga (Lho'nga)","23353 - 23354"
"2872","20","11","Lhoksukon","24382"
"2873","20","3","Lhoong","23354"
"2899","20","8","Linge","24563"
"2946","20","402","Longkib","24782"
"2988","20","20","Lueng Bata","23244 - 23249"
"3003","20","8","Lut Tawar","24511 - 24516"
"3017","20","10","Madat","24458"
"3054","20","68","Makmur","24357"
"3120","20","337","Mane","24186"
"3128","20","2","Manggeng","23762"
"3155","20","3","Mantasiek (Montasik)","23362"
"3163","20","7","Manyak Payed","24471"
"3237","20","11","Matangkuli","24386"
"3361","20","3","Mesjid Raya","23381"
"3375","20","5","Meukek","23754"
"3376","20","338","Meurah Dua","24186"
"3377","20","11","Meurah Mulia","24372"
"3378","20","20","Meuraxa","23231 - 23234"
"3379","20","1","Meureubo","23615"
"3380","20","338","Meureudu","24186"
"3387","20","337","Mila","24163"
"3482","20","11","Muara Batu","24355"
"3487","20","224","Muara Dua","24352"
"3509","20","224","Muara Satu","24352"
"3518","20","337","Muara Tiga","24152 - 24153"
"3553","20","337","Mutiara","24173"
"3554","20","337","Mutiara Timur","24173"
"3668","20","11","Nibong","24385"
"3677","20","11","Nisam","24376"
"3678","20","11","Nisam Antara","24376"
"3701","20","10","Nurussalam","24456"
"3779","20","337","Padang Tiji","24161 - 24167"
"3936","20","68","Pandrah","24263"
"3990","20","120","Pantan Cuaca","24654"
"3996","20","10","Pante Bidari (Beudari)","24458"
"3997","20","1","Pante Ceureumen (Pantai Ceuremen)","23681"
"3998","20","338","Panteraja","24185"
"4001","20","1","Panton Reu","23681"
"4068","20","5","Pasie Raja","23755"
"4112","20","11","Paya Bakong","24386"
"4137","20","8","Pegasing","24561"
"4177","20","402","Penanggalan","24782"
"4207","20","56","Permata","24582"
"4227","20","68","Peudada","24262"
"4228","20","10","Peudawa","24454"
"4229","20","3","Peukan Bada","23351"
"4230","20","337","Peukan Baro","24172"
"4231","20","68","Peulimbang (Plimbang)","24263"
"4232","20","10","Peunaron","24461"
"4234","20","10","Peureulak","24453"
"4235","20","10","Peureulak Barat","24453"
"4236","20","10","Peureulak Timur","24453"
"4237","20","68","Peusangan","24261"
"4238","20","68","Peusangan Selatan","24261"
"4239","20","68","Peusangan Siblah Krueng","24261"
"4242","20","337","Pidie","24151"
"4249","20","120","Pining (Pinding)","24655"
"4259","20","56","Pintu Rime Gayo","24553"
"4262","20","11","Pirak Timur","24386"
"4399","20","6","Pulau Banyak","24791"
"4443","20","3","Pulo Aceh","23391"
"4506","20","120","Putri Betung","24655"
"4564","20","7","Rantau","24474"
"4573","20","10","Rantau Selamat","24452"
"4582","20","10","Ranto Peureulak","24453"
"4634","20","120","Rikit Gaib","24654"
"4680","20","402","Rundeng","24786"
"4688","20","8","Rusip Antara","24562"
"4718","20","337","Sakti","24164"
"4724","20","389","Salang","23893"
"4739","20","5","Sama Dua","23752"
"4740","20","68","Samalanga","24264"
"4747","20","1","Samatiga","23652"
"4770","20","4","Sampoiniet","23656"
"4773","20","11","Samudera","24374"
"4840","20","5","Sawang","23753"
"4841","20","11","Sawang","24377"
"4913","20","7","Sekerak","24476"
"4955","20","9","Semadam","24678"
"5033","20","10","Serba Jadi","24461"
"5043","20","7","Seruway","24473"
"5052","20","2","Setia","23763"
"5053","20","4","Setia Bakti","23655"
"5058","20","3","Seulimeum","23951"
"5059","20","284","Seunagan","23671"
"5060","20","284","Seunagan Timur","23671"
"5061","20","11","Seunuddon (Seunudon)","24393"
"5136","20","8","Silih Nara","24562"
"5153","20","389","Simeuleu Barat","23892"
"5154","20","389","Simeuleu Tengah","23894"
"5155","20","389","Simeuleu Timur","23891"
"5167","20","10","Simpang Jernih","24458"
"5168","20","6","Simpang Kanan","24783"
"5171","20","402","Simpang Kiri","24782"
"5172","20","11","Simpang Kramat (Keramat)","24313"
"5173","20","68","Simpang Mamplam","24251"
"5177","20","3","Simpang Tiga","23371"
"5178","20","337","Simpang Tiga","24181"
"5179","20","10","Simpang Ulim","24458"
"5217","20","6","Singkil","24785"
"5219","20","6","Singkil Utara","24785"
"5220","20","6","Singkohor","24784"
"5351","20","284","Suka Makmue","23671"
"5352","20","3","Suka Makmur","23361"
"5365","20","361","Sukajaya","23521 - 23529"
"5368","20","361","Sukakarya","23517 - 23518"
"5436","20","402","Sultan Daulat","24782"
"5495","20","1","Sungai Mas","23681 - 23683"
"5503","20","10","Sungai Raya","24458"
"5535","20","6","Suro Makmur","24784"
"5541","20","2","Susoh","23765"
"5555","20","11","Syamtalira Aron","24381"
"5556","20","11","Syamtalira Bayu","24373"
"5557","20","20","Syiah Kuala","23111 - 23116"
"5558","20","56","Syiah Utama","24582"
"5581","20","284","Tadu Raya","23661"
"5669","20","7","Tamiang Hulu","24478"
"5681","20","9","Tanah Alas","24673 - 24661"
"5684","20","11","Tanah Jambo Aye","24394"
"5687","20","11","Tanah Luas","24386 - 24385"
"5691","20","11","Tanah Pasir","24391"
"5715","20","2","Tangan-Tangan","23763"
"5726","20","337","Tangse","24166"
"5790","20","5","Tapak Tuan","23711 - 23718"
"5892","20","389","Teluk Dalam","23891"
"5947","20","7","Tenggulun","24477"
"5953","20","120","Terangun (Terangon)","24656"
"5961","20","120","Teripe/Tripe Jaya","24656"
"5969","20","4","Teunom","23653"
"5970","20","389","Teupah Barat","23892"
"5971","20","389","Teupah Selatan","23891"
"6003","20","56","Timang Gajah","24553"
"6024","20","337","Tiro/Truseb","24174"
"6033","20","337","Titeue","24165"
"6118","20","338","Trienggadeng","24185"
"6124","20","5","Trumon","23774"
"6125","20","5","Trumon Timur","23774 - 23776"
"6190","20","20","Ulee Kareng","23117 - 23119"
"6192","20","338","Ulim","24187"
"6388","20","56","Wih Pesam","24581"
"47","21","229","Aikmel","83653"
"85","21","410","Alas","84353"
"86","21","410","Alas Barat","84353"
"120","21","65","Ambalawi","84153"
"139","21","261","Ampenan","83118 - 83511"
"212","21","65","Asakota","84119"
"560","21","227","Batu Layar","83355"
"573","21","228","Batukliang","83552"
"574","21","228","Batukliang Utara","83552"
"576","21","410","Batulanteh","84361"
"596","21","230","Bayan","83354"
"635","21","65","Belo","84173"
"807","21","65","Bolo","84161"
"866","21","411","Brang Ene","84455"
"867","21","411","Brang Rea","84458"
"900","21","410","Buer","84353"
"1004","21","261","Cakranegara","83238 - 83239"
"1380","21","111","Dompu","84211 - 84219"
"1382","21","65","Donggo","84162"
"1442","21","410","Empang","84384"
"1520","21","230","Gangga","83353"
"1578","21","227","Gerung","83363"
"1689","21","227","Gunungsari","83351"
"1737","21","111","Hu'u","84271"
"1827","21","228","Janapria","83554"
"1906","21","411","Jereweh","84456"
"1907","21","229","Jerowaru","83672"
"1930","21","228","Jonggat","83561"
"2224","21","230","Kayangan","83353"
"2256","21","227","Kediri","83362"
"2335","21","111","Kempo","84261"
"2389","21","229","Keruak","83672"
"2417","21","111","Kilo","84252"
"2484","21","228","Kopang","83553"
"2643","21","227","Kuripan","83362"
"2680","21","410","Labangka","84383"
"2686","21","227","Labuapi","83361"
"2687","21","410","Labuhan Badas","84316"
"2690","21","229","Labuhan Haji","83615 - 83617"
"2726","21","65","Lambitu","84181"
"2729","21","65","Lambu","84182"
"2744","21","65","Langgudu","84181"
"2758","21","410","Lantung","84372"
"2762","21","410","Lape (Lape Lopok)","84382"
"2836","21","227","Lembar","83364"
"2850","21","410","Lenangguar","84372"
"2904","21","227","Lingsar","83371"
"2947","21","410","Lopok","84382"
"3001","21","410","Lunyuk","84373"
"3016","21","65","Madapangga","84111"
"3082","21","411","Maluk","84456"
"3213","21","410","Maronge","84383"
"3227","21","229","Masbagik","83661"
"3239","21","261","Mataram","83117 - 83127"
"3322","21","111","Menggelewa (Manggelewa)","84253"
"3440","21","65","Monta","84172"
"3444","21","229","Montong Gading","83663"
"3470","21","410","Moyo Hilir","84381"
"3471","21","410","Moyo Hulu","84371"
"3472","21","410","Moyo Utara","84381"
"3474","21","65","Mpunda","84111 - 84119"
"3594","21","227","Narmada","83371"
"3734","21","410","Orong Telu","84373"
"3830","21","111","Pajo","84272"
"3868","21","65","Palibelo","84173"
"4013","21","65","Parado","84172"
"4147","21","111","Pekat","84261"
"4172","21","230","Pemenang","83352"
"4273","21","410","Plampang","84383"
"4351","21","411","Poto Tano","84454"
"4365","21","228","Praya","83511 - 83522"
"4366","21","228","Praya Barat","83572"
"4367","21","228","Praya Barat Daya","83571"
"4368","21","228","Praya Tengah","83513 - 83582"
"4369","21","228","Praya Timur","83581"
"4373","21","229","Pringgabaya","83654"
"4374","21","228","Pringgarata","83562"
"4375","21","229","Pringgasela","83661"
"4398","21","228","Pujut","83573"
"4512","21","65","Raba","84113 - 84119"
"4591","21","65","Rasanae Barat","84111 - 84119"
"4592","21","65","Rasanae Timur","84114 - 84119"
"4632","21","410","Rhee","84352"
"4659","21","410","Ropang","84372"
"4715","21","229","Sakra","83671"
"4716","21","229","Sakra Barat","83671"
"4717","21","229","Sakra Timur","83671"
"4749","21","229","Sambalia (Sambelia)","83656"
"4782","21","261","Sandubaya (Sandujaya)","83232 - 83237"
"4791","21","65","Sanggar","84191"
"4807","21","65","Sape","84182"
"4828","21","411","Sateluk (Seteluk)","84454"
"4909","21","261","Sekarbela","83115 - 83116"
"4918","21","411","Sekongkang","84457"
"4919","21","227","Sekotong","83365"
"4929","21","261","Selaparang (Selaprang)","83126"
"4944","21","229","Selong","83611 - 83619"
"4971","21","229","Sembalun","83656"
"5129","21","229","Sikur","83662"
"5311","21","65","Soromandi","84162"
"5345","21","229","Suela (Suwela)","83654"
"5375","21","229","Sukamulia","83652"
"5442","21","410","Sumbawa","84311 - 84318"
"5532","21","229","Suralaga","83652"
"5626","21","411","Taliwang","84455"
"5663","21","65","Tambora","84191"
"5731","21","230","Tanjung","83352"
"5809","21","410","Tarano","84384"
"5954","21","229","Terara","83663"
"6220","21","410","Unter Iwes (Unterwiris)","84316"
"6224","21","410","Utan","84352"
"6273","21","229","Wanasaba","83653"
"6337","21","65","Wawo","84181"
"6370","21","65","Wera","84152"
"26","22","118","Adonara","86262"
"27","22","118","Adonara Barat","86262"
"28","22","118","Adonara Tengah","86262"
"29","22","118","Adonara Timur","86261"
"37","22","285","Aesesa","86472"
"38","22","285","Aesesa Selatan","86472"
"50","22","288","Aimere","86452"
"81","22","202","Alak","85231 - 85239"
"91","22","387","Alok","86112 - 86118"
"92","22","387","Alok Barat","86114 - 86115"
"93","22","387","Alok Timur","86111 - 86215"
"94","22","13","Alor Barat Daya","85861"
"95","22","13","Alor Barat Laut","85851"
"96","22","13","Alor Selatan","85871"
"97","22","13","Alor Tengah Utara","85871"
"98","22","13","Alor Timur","85872"
"99","22","13","Alor Timur Laut","85872"
"102","22","202","Amabi Oefeto","85362 - 85363"
"103","22","202","Amabi Oefeto Timur","85363"
"106","22","448","Amanatun Selatan","85573"
"107","22","448","Amanatun Utara","85574"
"109","22","448","Amanuban Barat","85514 - 85551"
"110","22","448","Amanuban Selatan","85562"
"111","22","448","Amanuban Tengah","85571"
"112","22","448","Amanuban Timur","85572"
"113","22","202","Amarasi","85367"
"114","22","202","Amarasi Barat","85367"
"115","22","202","Amarasi Selatan","85367"
"116","22","202","Amarasi Timur","85367"
"127","22","202","Amfoang Barat Daya","85364"
"128","22","202","Amfoang Barat Laut","85364"
